Score,Selection,Asian,Black,Hispanic,Native American,Native Hawaiian,Two or More Races,White,Female,Male
0.6450995854891403,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2628498056882331,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4405137321491906,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6747804686307604,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5391152344328985,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5744058523811781,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5033767638908057,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4813486537352098,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
0.7298615353378234,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5012120110803857,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5102089461081423,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8949530145471635,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.911019256856187,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2784161168294951,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6111538164066624,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2642299095046254,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5031872039347246,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5282881283646615,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6838276745021592,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6407320647863888,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6580643196115907,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2987801081303312,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7906526145289408,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6214142399341988,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5236094641399593,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
0.3981882005871048,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8853649437696824,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
0.534521620202102,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8650266504253018,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7760882761392106,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.9152227000844776,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.645088886128456,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.99,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1937239626526921,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5118392404714506,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7996296118917958,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5619350166297743,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8279098954489429,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6114668825075862,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6419916578779965,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.428030204434479,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5583523538956708,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.490584694688689,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4781684380294012,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7820309430261699,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.9136010016003449,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.600219048916289,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
0.4262331415414076,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.4151124242465394,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7784287917505686,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8939410045079408,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2412757333377769,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6097627679366531,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.957685452745635,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
0.1811851697426272,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5695217727033508,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4952497594266065,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3342634989595194,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.667995523495386,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8623750566372048,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.900990196396364,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3908743166037969,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5059429060623039,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3698594538246414,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4838508817224509,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8054671289132769,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.8371349909678159,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3658042220189058,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.497712161965291,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.1679332194541425,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6192581511945522,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6154935641070922,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8530331308410171,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5979650181837203,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9832864312555504,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.9073828264790414,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8211851654564201,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7732444109297886,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5982415897622387,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7442288065091416,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.923645500039586,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1898761474680909,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5211434892232036,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1168494338095209,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4603828236230955,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.99,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.1989887760154255,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2844386292861446,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6100026738874939,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.380175873534187,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.616161523680002,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5405680324930603,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6381897562010269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6445152417700325,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7508894763607439,1,,,,,,,,0.0,1.0
0.4989345477662187,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1470795970884882,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4824467981773225,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7221620863496097,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6012900572268297,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
0.2453184479733581,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7786378220135644,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
0.5129835932170236,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4464309790914232,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6928235560551607,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.77107428527045,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.1599512974521216,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.673867260377721,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6334975455087425,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6592086263807492,1,,,,,,,,1.0,0.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6436247775483351,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7725305112083999,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.9167032078347912,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7878991144030938,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
0.5445970700433469,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9642701536258104,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6241279466544432,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6093856728388806,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6125272103769726,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3800723939436603,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7805704105456761,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7020025442034672,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5517056631426659,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.839242471718091,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6756570290920656,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6287539397097837,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8493903975408337,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4241433950070715,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7876294742356467,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.855425070760278,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6252915865567034,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.836090636757985,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4139215130984676,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7900652646125772,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4462839302891574,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2876675270668359,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.2062673295340529,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2269680200000314,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6987736515428276,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.9314299072799712,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6838351386017548,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.872758259068937,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7207637839104797,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.592215159634869,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.400096052490846,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4676746896250135,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2499177053435147,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6200816642236671,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5181362243754344,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8602070683037846,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5707757467276128,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7535775773710346,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.6756889221647021,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.936321742895312,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.754675872230428,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6120375735829136,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8060374415302103,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3807751194307309,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6677236663504884,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8352985042624148,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7610760256864166,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6071410796143271,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7467418511749824,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5399582783126811,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5513285091609672,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
0.5569853115441867,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5323340271162769,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5828759717004125,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6782203075568783,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7828082173822751,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.975166950205937,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6644478350489488,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8080109815057621,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.9753116830315856,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4925070646252479,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.6613181954621511,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5548596502480924,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5701868900540659,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5407789543134509,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8515683127182395,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5619387886685963,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.672823526089151,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7195909318000238,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6276059044049034,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8268740139777331,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4592227286711038,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.99,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7426635925639686,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3023381806361345,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5805582626985688,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7954782790989855,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.99,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.429514472409773,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5340256957521364,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3124148489163983,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5801019734244558,0,,,,,,,,1.0,0.0
0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.99,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.77998704185038,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1557716204571333,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5955723348461712,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6044617408308821,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3959972824428706,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5931000831532178,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3620542912235172,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7961677477582121,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3030587857379611,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8725952000991342,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3923122313132136,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4368315335942875,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5792827846975513,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8904463250703731,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.806459856734167,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5864992273969222,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6239978749659195,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7247537566539526,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8244987984454883,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1423264035863228,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8253887450873731,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.621288529998744,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6608926572254321,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8182324655095619,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2700847394474084,0,,,,,,,,1.0,0.0
0.99,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3252225311883017,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5975631522109344,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.99,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3192471902340906,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3784653845594343,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6904319380859982,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5069461531766554,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.595082766801578,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.939258104259014,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6398208601996198,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.99,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5681049860938691,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5686424492010466,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2476299486123689,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2727422426157741,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5152868223121356,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5132544961134136,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6837208357021539,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5161933337488172,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7473143310313737,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34657134158657,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2702458390370774,0,,,,,,,,1.0,0.0
0.99,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5165830651039441,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6146340432093126,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6571612906029451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4474487574877997,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8874105564001189,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6781460737499286,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5800365147816305,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7923813598054672,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3526074371971382,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3440355197268531,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.445737156325083,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6515271337218648,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.8477340521061921,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3986199529423699,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5157725226273792,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.99,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5127133488672947,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.2263290028742939,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8178811343309111,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.360548555969983,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.433049793357576,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6600282748045018,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3160435740146914,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4336177016506349,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.9515389821287724,1,,,,,,,,1.0,0.0
0.76036920503407,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7255630732641877,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8618442184934989,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5838516929710263,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.99,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
0.3242108879037734,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4382082893725766,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6075250961271991,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.601026211024579,0,,,,,,,,1.0,0.0
0.8472097628420409,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.9126134346187262,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
